Image Number,Category,Label,Correct ID,Blurry image,Humans present,Other animals present,Not real animal,Image collage
00045263,Bird,lorikeet,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045270,Mammal,"brown bear, bruin, Ursus arctos",1.0,-1.0,-1.0,0.0,-1.0,-1.0
00045275,Mammal,"porcupine, hedgehog",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045278,Fish,"barracouta, snoek",0.0,-1.0,1.0,-1.0,-1.0,-1.0
00045279,Mammal,"snow leopard, ounce, Panthera uncia",1.0,-1.0,-1.0,-1.0,0.0,-1.0
00045281,Bird,"red-breasted merganser, Mergus serrator",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045289,Mammal,"guinea pig, Cavia cobaya",1.0,-1.0,1.0,-1.0,-1.0,-1.0
00045294,Bird,"robin, American robin, Turdus migratorius",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045295,Mammal,"kit fox, Vulpes macrotis",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045296,Land-Invertebrate,"nematode, nematode worm, roundworm",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045299,Mammal,"Madagascar cat, ring-tailed lemur, Lemur catta",1.0,-1.0,-1.0,-1.0,1.0,-1.0
00045300,Bird,"oystercatcher, oyster catcher",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045304,Mammal,"orangutan, orang, orangutang, Pongo pygmaeus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045307,Marine-Invertebrate,brain coral,1.0,-1.0,-1.0,1.0,-1.0,-1.0
00045310,Land-Invertebrate,"wolf spider, hunting spider",1.0,-0.3333333333333333,-1.0,-0.3333333333333333,-1.0,-1.0
00045313,Land-Invertebrate,slug,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045318,Mammal,"coyote, prairie wolf, brush wolf, Canis latrans",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045321,Mammal,"gibbon, Hylobates lar",-0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00045323,Bird,"red-backed sandpiper, dunlin, Erolia alpina",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045335,Mammal,wombat,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045338,Reptile,"American alligator, Alligator mississipiensis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045343,Marine-Invertebrate,"chambered nautilus, pearly nautilus, nautilus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045346,Bird,"American coot, marsh hen, mud hen, water hen, Fulica americana",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045349,Reptile,"green snake, grass snake",-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00045354,Bird,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00045356,Mammal,sorrel,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045361,Mammal,tusker,1.0,-1.0,-1.0,-1.0,0.0,-1.0
00045362,Reptile,"American alligator, Alligator mississipiensis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045369,Mammal,"jaguar, panther, Panthera onca, Felis onca",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045376,Land-Invertebrate,"harvestman, daddy longlegs, Phalangium opilio",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00045379,Mammal,"polecat, fitch, foulmart, foumart, Mustela putorius",1.0,-1.0,1.0,-1.0,-1.0,-1.0
00045387,Mammal,"guenon, guenon monkey",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045389,Bird,"brambling, Fringilla montifringilla",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045392,Bird,ptarmigan,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045393,Bird,bee eater,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045398,Bird,bustard,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045402,Bird,"ostrich, Struthio camelus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045405,Fish,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045408,Bird,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00045409,Mammal,sorrel,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045413,Mammal,"guenon, guenon monkey",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045415,Bird,"brambling, Fringilla montifringilla",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045418,Reptile,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00045429,Marine-Invertebrate,"flatworm, platyhelminth",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045431,Mammal,langur,-0.3333333333333333,0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00045433,Mammal,"fox squirrel, eastern fox squirrel, Sciurus niger",0.0,0.0,-1.0,-1.0,-1.0,-1.0
00045435,Mammal,sea lion,1.0,-1.0,-1.0,0.0,-1.0,-1.0
00045438,Land-Invertebrate,fly,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045442,Land-Invertebrate,"cicada, cicala",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045443,Mammal,"echidna, spiny anteater, anteater",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045444,Mammal,"spider monkey, Ateles geoffroyi",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045445,Mammal,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045451,Amphibian,"common newt, Triturus vulgaris",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045453,Mammal,"timber wolf, grey wolf, gray wolf, Canis lupus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045459,Mammal,"hog, pig, grunter, squealer, Sus scrofa",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045463,Marine-Invertebrate,hermit crab,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045465,Mammal,"red fox, Vulpes vulpes",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045479,Mammal,"guinea pig, Cavia cobaya",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045480,Bird,"junco, snowbird",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045481,Reptile,"garter snake, grass snake",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045488,Mammal,"jaguar, panther, Panthera onca, Felis onca",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045489,Land-Invertebrate,"lacewing, lacewing fly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045491,Mammal,otter,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045502,Fish,"electric ray, crampfish, numbfish, torpedo",0.5,-1.0,-1.0,-1.0,-1.0,-1.0
00045503,Bird,partridge,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045505,Bird,"black swan, Cygnus atratus",1.0,-1.0,-1.0,1.0,-1.0,1.0
00045507,Mammal,"guinea pig, Cavia cobaya",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045510,Reptile,"frilled lizard, Chlamydosaurus kingi",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045512,Marine-Invertebrate,"chambered nautilus, pearly nautilus, nautilus",0.0,-1.0,-1.0,-1.0,0.0,-1.0
00045513,Land-Invertebrate,dung beetle,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045520,Bird,goose,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045525,Land-Invertebrate,"lacewing, lacewing fly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045529,Marine-Invertebrate,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045532,Mammal,"grey fox, gray fox, Urocyon cinereoargenteus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045542,Land-Invertebrate,fly,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045543,Bird,pelican,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045549,Land-Invertebrate,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045550,Land-Invertebrate,admiral,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045553,Amphibian,"axolotl, mud puppy, Ambystoma mexicanum",0.6666666666666666,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00045554,Mammal,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045563,Land-Invertebrate,"harvestman, daddy longlegs, Phalangium opilio",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00045568,Bird,chickadee,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045569,Land-Invertebrate,"cicada, cicala",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045571,Bird,black grouse,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045575,Bird,"white stork, Ciconia ciconia",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045580,Fish,"hammerhead, hammerhead shark",1.0,0.0,-1.0,-1.0,-1.0,-1.0
00045581,Bird,"water ouzel, dipper",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045585,Fish,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045589,Bird,vulture,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045594,Reptile,green mamba,0.3333333333333333,-1.0,-1.0,-0.3333333333333333,-1.0,-1.0
00045599,Reptile,"sidewinder, horned rattlesnake, Crotalus cerastes",0.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00045600,Mammal,"capuchin, ringtail, Cebus capucinus",-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00045601,Mammal,"red fox, Vulpes vulpes",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045602,Mammal,"polecat, fitch, foulmart, foumart, Mustela putorius",1.0,-1.0,0.0,-1.0,-1.0,-1.0
00045604,Marine-Invertebrate,sea urchin,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045606,Mammal,"snow leopard, ounce, Panthera uncia",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045609,Marine-Invertebrate,conch,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045611,Bird,"brambling, Fringilla montifringilla",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045612,Bird,"bald eagle, American eagle, Haliaeetus leucocephalus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045619,Reptile,water snake,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045620,Land-Invertebrate,"lycaenid, lycaenid butterfly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045623,Bird,"house finch, linnet, Carpodacus mexicanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045624,Fish,eel,1.0,-1.0,-1.0,0.0,-1.0,-1.0
00045626,Mammal,"guenon, guenon monkey",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045638,Reptile,"night snake, Hypsiglena torquata",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045640,Mammal,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045643,Bird,jacamar,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045646,Mammal,armadillo,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045647,Mammal,"spider monkey, Ateles geoffroyi",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00045650,Fish,"rock beauty, Holocanthus tricolor",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045652,Fish,"barracouta, snoek",0.0,-1.0,1.0,-1.0,-1.0,-1.0
00045656,Amphibian,"axolotl, mud puppy, Ambystoma mexicanum",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045662,Mammal,"Madagascar cat, ring-tailed lemur, Lemur catta",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045668,Mammal,"lion, king of beasts, Panthera leo",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045669,Reptile,"American chameleon, anole, Anolis carolinensis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045672,Mammal,"sloth bear, Melursus ursinus, Ursus ursinus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045673,Land-Invertebrate,"ant, emmet, pismire",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045690,Bird,kite,-0.3333333333333333,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00045692,Bird,drake,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045696,Marine-Invertebrate,sea urchin,1.0,-1.0,-1.0,1.0,-1.0,-1.0
00045697,Mammal,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045702,Mammal,"red wolf, maned wolf, Canis rufus, Canis niger",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045703,Land-Invertebrate,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045709,Mammal,"tiger, Panthera tigris",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045713,Bird,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00045724,Land-Invertebrate,leafhopper,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045726,Reptile,"box turtle, box tortoise",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045728,Bird,goose,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045730,Fish,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045733,Land-Invertebrate,tarantula,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045742,Bird,"king penguin, Aptenodytes patagonica",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045743,Bird,black grouse,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045746,Bird,kite,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00045758,Mammal,"wild boar, boar, Sus scrofa",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045761,Fish,"goldfish, Carassius auratus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045770,Land-Invertebrate,"grasshopper, hopper",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045771,Land-Invertebrate,"sulphur butterfly, sulfur butterfly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045774,Bird,"oystercatcher, oyster catcher",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045775,Land-Invertebrate,"grasshopper, hopper",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045776,Reptile,"Gila monster, Heloderma suspectum",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045784,Bird,flamingo,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045785,Bird,bulbul,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045795,Fish,"barracouta, snoek",-1.0,-1.0,1.0,-1.0,-1.0,-1.0
00045807,Marine-Invertebrate,isopod,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045811,Fish,"puffer, pufferfish, blowfish, globefish",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045814,Mammal,tusker,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045815,Reptile,"Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045819,Bird,"little blue heron, Egretta caerulea",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045825,Fish,anemone fish,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045826,Mammal,"chimpanzee, chimp, Pan troglodytes",1.0,-1.0,-1.0,-1.0,1.0,-1.0
00045831,Reptile,water snake,1.0,-1.0,-1.0,-0.3333333333333333,-1.0,-1.0
00045832,Reptile,banded gecko,0.6666666666666666,-1.0,-0.3333333333333333,-1.0,-1.0,-1.0
00045836,Bird,lorikeet,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045837,Bird,drake,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045839,Reptile,banded gecko,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00045845,Reptile,"sidewinder, horned rattlesnake, Crotalus cerastes",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045847,Mammal,"hippopotamus, hippo, river horse, Hippopotamus amphibius",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045848,Land-Invertebrate,"long-horned beetle, longicorn, longicorn beetle",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045850,Reptile,vine snake,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045854,Mammal,weasel,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045857,Bird,black grouse,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045858,Reptile,"night snake, Hypsiglena torquata",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045864,Marine-Invertebrate,"sea cucumber, holothurian",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045866,Fish,"tench, Tinca tinca",1.0,-1.0,1.0,-1.0,-1.0,-1.0
00045871,Fish,"barracouta, snoek",0.0,-1.0,1.0,-1.0,-1.0,-1.0
00045873,Bird,"water ouzel, dipper",1.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00045879,Mammal,"spider monkey, Ateles geoffroyi",0.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00045880,Fish,"tench, Tinca tinca",1.0,-1.0,1.0,-1.0,-1.0,-1.0
00045890,Marine-Invertebrate,"chambered nautilus, pearly nautilus, nautilus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045891,Mammal,"American black bear, black bear, Ursus americanus, Euarctos americanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045893,Mammal,"squirrel monkey, Saimiri sciureus",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00045896,Fish,sturgeon,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045898,Mammal,"polecat, fitch, foulmart, foumart, Mustela putorius",1.0,-1.0,0.0,-1.0,-1.0,-1.0
00045900,Land-Invertebrate,dung beetle,-0.3333333333333333,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00045910,Land-Invertebrate,"long-horned beetle, longicorn, longicorn beetle",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045911,Bird,"limpkin, Aramus pictus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045913,Bird,"African grey, African gray, Psittacus erithacus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045914,Land-Invertebrate,cabbage butterfly,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045921,Mammal,"guenon, guenon monkey",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045924,Amphibian,"axolotl, mud puppy, Ambystoma mexicanum",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045925,Fish,"hammerhead, hammerhead shark",1.0,1.0,-1.0,0.0,-1.0,-1.0
00045926,Marine-Invertebrate,"American lobster, Northern lobster, Maine lobster, Homarus americanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045928,Mammal,"guinea pig, Cavia cobaya",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045936,Fish,"electric ray, crampfish, numbfish, torpedo",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045942,Mammal,"indri, indris, Indri indri, Indri brevicaudatus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045945,Land-Invertebrate,snail,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045948,Bird,magpie,1.0,-1.0,-1.0,1.0,-1.0,-1.0
00045951,Bird,bittern,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045952,Mammal,"brown bear, bruin, Ursus arctos",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045953,Reptile,"Indian cobra, Naja naja",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045959,Bird,"red-backed sandpiper, dunlin, Erolia alpina",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045961,Mammal,"white wolf, Arctic wolf, Canis lupus tundrarum",1.0,-1.0,1.0,0.0,-1.0,-1.0
00045972,Marine-Invertebrate,conch,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00045976,Reptile,agama,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045979,Reptile,"hognose snake, puff adder, sand viper",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045985,Land-Invertebrate,"lacewing, lacewing fly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045991,Mammal,"colobus, colobus monkey",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00045998,Marine-Invertebrate,"starfish, sea star",1.0,-1.0,-1.0,0.3333333333333333,-1.0,-1.0
00046000,Reptile,"whiptail, whiptail lizard",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046003,Bird,bittern,1.0,1.0,-1.0,-1.0,-1.0,-1.0
00046004,Bird,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00046006,Land-Invertebrate,centipede,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046015,Bird,"limpkin, Aramus pictus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046017,Land-Invertebrate,"wolf spider, hunting spider",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046018,Reptile,"Indian cobra, Naja naja",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046029,Reptile,"hognose snake, puff adder, sand viper",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046032,Mammal,"leopard, Panthera pardus",0.5,0.0,-1.0,-1.0,-1.0,-1.0
00046035,Mammal,"Madagascar cat, ring-tailed lemur, Lemur catta",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046036,Mammal,"sloth bear, Melursus ursinus, Ursus ursinus",0.0,0.0,-1.0,-1.0,-1.0,-1.0
00046039,Reptile,green mamba,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046040,Bird,black grouse,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046041,Bird,"red-breasted merganser, Mergus serrator",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046042,Mammal,"hog, pig, grunter, squealer, Sus scrofa",1.0,-1.0,1.0,-1.0,-1.0,-1.0
00046049,Marine-Invertebrate,"sea cucumber, holothurian",1.0,-1.0,0.3333333333333333,-1.0,-1.0,-1.0
00046051,Mammal,llama,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046053,Reptile,mud turtle,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046054,Land-Invertebrate,"grasshopper, hopper",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046059,Mammal,wombat,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046061,Mammal,"African elephant, Loxodonta africana",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046065,Marine-Invertebrate,"sea cucumber, holothurian",1.0,-1.0,0.0,-1.0,-1.0,-1.0
00046069,Reptile,"loggerhead, loggerhead turtle, Caretta caretta",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046071,Bird,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046073,Mammal,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046074,Land-Invertebrate,"barn spider, Araneus cavaticus",0.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046077,Mammal,"echidna, spiny anteater, anteater",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046080,Bird,"European gallinule, Porphyrio porphyrio",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046081,Bird,"American coot, marsh hen, mud hen, water hen, Fulica americana",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046083,Land-Invertebrate,"ant, emmet, pismire",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046085,Reptile,"African chameleon, Chamaeleo chamaeleon",0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00046086,Land-Invertebrate,centipede,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046088,Mammal,"white wolf, Arctic wolf, Canis lupus tundrarum",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046089,Bird,quail,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046092,Bird,kite,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046093,Land-Invertebrate,"sulphur butterfly, sulfur butterfly",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046095,Reptile,"loggerhead, loggerhead turtle, Caretta caretta",0.6666666666666666,-0.3333333333333333,0.3333333333333333,-1.0,-1.0,-1.0
00046096,Bird,"redshank, Tringa totanus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046097,Marine-Invertebrate,brain coral,1.0,-1.0,-1.0,1.0,-1.0,-1.0
00046102,Mammal,"fox squirrel, eastern fox squirrel, Sciurus niger",0.5,1.0,-1.0,-1.0,-1.0,-1.0
00046105,Reptile,"loggerhead, loggerhead turtle, Caretta caretta",0.6666666666666666,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-1.0,-1.0
00046106,Reptile,"Gila monster, Heloderma suspectum",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046113,Marine-Invertebrate,brain coral,1.0,-1.0,-1.0,1.0,-1.0,-1.0
00046117,Mammal,"spider monkey, Ateles geoffroyi",1.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00046119,Amphibian,"European fire salamander, Salamandra salamandra",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046122,Reptile,"box turtle, box tortoise",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046131,Reptile,water snake,1.0,-1.0,-1.0,-0.3333333333333333,-1.0,-1.0
00046136,Mammal,"meerkat, mierkat",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046137,Mammal,"gibbon, Hylobates lar",0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0
00046141,Bird,hornbill,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046145,Mammal,"kit fox, Vulpes macrotis",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046148,Mammal,"titi, titi monkey",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046149,Reptile,terrapin,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
00046150,Mammal,mink,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046153,Mammal,langur,0.3333333333333333,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0
00046155,Mammal,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",1.0,-1.0,-1.0,-1.0,-1.0,-1.0
00046159,Fish,"tiger shark, Galeocerdo cuvieri",-1.0,0.0,-1.0,-1.0,-1.0,-1.0
